皱,0.0000393221809,zhòu,to wrinkle/wrinkled/to crease
夸,0.00003924466312,kuā,to boast
豫,0.00003922399172,yù,beforehand/prepare
胃,0.0000389294242,wèi,stomach
舌,0.00003881573146,shé,tongue
剥,0.00003877955651,bō/bāo,peel/to skin
傲,0.00003877438865,ào,proud/overbearing/insolent/arrogant
拾,0.00003874338155,shí,pick up/ten (fraud-proof)
窝,0.00003853149964,wō,nest
睁,0.00003852116394,zhēng,to open (eye)
携,0.00003849532468,xié,to carry/to take along/to bring along/to hold (hands)
陵,0.00003842814261,líng,mound/tomb/hill/mountain
哼,0.00003834028914,hēng/hng,"hum, (interj. of contempt)"
棉,0.00003832478559,mián,cotton
晴,0.00003826793922,qíng,clear/fine (weather)
铃,0.00003826277137,líng,(small) bell
填,0.00003824726782,tián,to fill in
饲,0.00003823693211,sì,to raise/to rear/to feed
渴,0.00003821626071,kě,thirsty
吻,0.00003821626071,wěn,kiss/mouth
扮,0.00003809740012,bàn,to disguise oneself/to dress up/adorn
逆,0.00003792686104,nì,contrary/opposite/backwards/to go against/to oppose/to betray/to rebel
脆,0.00003791135748,cuì,crisp/brittle/clear and loud voice
喘,0.00003782867185,chuǎn,to gasp/to pant/asthma
罩,0.0000377718255,zhào,cover/fish trap (basket)/shade
卜,0.00003773048268,bo/bǔ,"turnip, to divine/foretell"
炉,0.00003769947557,lú,stove
柴,0.0000376012864,chái,(surname)/firewood
愉,0.00003751343293,yú,pleased
绳,0.00003749792937,shéng,rope
胎,0.00003749792937,tāi,fetus/litter
蓄,0.00003727571176,xù,to store
眠,0.00003718269044,mián,sleep
竭,0.00003717752259,jié,exhaust
喂,0.00003712584407,wèi,"(interjection) hello/to feed (someone or some animal)/hey/telephone greeting, to feed"
傻,0.0000370379906,shǎ,foolish
慕,0.0000370276549,mù,admire
浑,0.00003687778721,hún,muddy
奸,0.00003685711581,jiān,"traitor, adultery"
扇,0.00003682094084,shān/shàn,"to fan, (a measure word for doors, windows, etc.)"
柜,0.00003669691241,guì/jǔ,"cupboard/cabinet/wardrobe, Salix multinervis"
悦,0.00003666073746,yuè,pleased
拦,0.00003664523389,lán,cut off/hinder
诞,0.0000366142268,dàn,birth/birthday/brag/boast/to increase
饱,0.00003647986265,bǎo,to eat till full/satisfied
乾,0.00003646952695,gān/qián,"dry, (surname)/male/strong/one of the Eight Trigrams"
泡,0.00003641268059,pāo/pào,"puffed/swollen, to steep/soak/bubble(s)/foam"
贼,0.00003640751274,zéi,thief
亭,0.00003638684133,tíng,pavilion
夕,0.00003630415571,xī/xì,"evening, dusk"
爹,0.00003625764505,diē,dad
酬,0.00003623180579,chóu,entertain/repay/return/reward/compensate
儒,0.00003619563083,rú,scholar/Confucian
姻,0.00003616462373,yīn,marriage connections
卵,0.00003602509173,luǎn,ovum
氛,0.00003600958819,fēn,miasma/vapor
泄,0.00003594240611,xiè,divulge/leak out
杆,0.00003588555975,gān/gǎn,"pole, measure for guns, stick/pole"
挨,0.00003581320984,āi/ái,"lean to/in order/in sequence, next to/suffer (hunger)/endure/drag out/delay/stall/play for time"
僧,0.00003576153131,sēng,monk
蜜,0.00003575636347,mì,honey
吟,0.00003574085992,yín,moan/to hum
猩,0.00003570468495,xīng,ape
遂,0.0000356788457,suì/suí,forthwith
狭,0.00003566334214,xiá,narrow/narrow-minded
肖,0.00003565300644,xiào/xiāo,similar/resembling/to resemble/to be like
甜,0.00003562716718,tián,sweet
霞,0.00003558065652,xiá,red clouds
驳,0.00003554964942,bó,"argue/parti-colored/tranship/dispute/contradict/refute, argue/parti-colored/tranship"
裕,0.0000355083066,yù,abundant
顽,0.00003549280305,wán,mischievous/obstinate/to play/stupid/stubborn/naughty
於,0.00003544112454,yū/yú,(surname)
摘,0.00003537394246,zhāi,"to borrow/to pick (flowers, fruit)/to pluck/to take/to select"
矮,0.00003531709611,ǎi,short (not tall)
秒,0.00003529125684,miǎo,(a measure word)/second
卿,0.00003527058544,qīng,(old) minister/(old) term of endearment between spouses/thou (poet.)
畜,0.00003524991404,chù/xù,"livestock/domesticated animal/domestic animal, to raise (animals)"
咽,0.00003523441048,yān/yàn/yè,"narrow pass/throat, to swallow, to choke (in crying)"
披,0.00003508971064,pī,scatter/separate/to open/to unroll/to spread out
辅,0.00003504836784,fǔ,to assist/to complement/auxiliary
勾,0.00003503803213,gōu/gòu,"to cancel/to delineate/hook, affair/to reach for (with hand)"
盆,0.00003503803213,pén,basin
疆,0.00003503286427,jiāng,border/boundary
赌,0.00003492950726,dǔ,bet/gamble
塑,0.00003485198948,sù,to model (a figure) in clay
畏,0.00003473829675,wèi,to fear
吵,0.00003467111469,chǎo,to quarrel/to make a noise/noisy/to disturb by making a noise
囊,0.00003467111468,náng,sack
嗯,0.00003466077898,ēn/ng/èn,(a groaning sound)
泊,0.00003459876477,bó,to anchor/touch at/to moor
肺,0.00003458326121,fèi,lung
骤,0.00003456258981,zhòu,sudden/suddenly
缠,0.00003449540773,chán,to bother/wind around/wrap round/coil/involve/annoy/tangle
冈,0.00003437137931,gāng,ridge/mound
羞,0.00003437137931,xiū,shy/ashamed/shame/bashful
瞪,0.00003433520434,dèng,stare at
吊,0.00003429902939,diào,"to hang a person, condole with/hang"
贾,0.00003424735088,gǔ/jiǎ,"merchant/to buy, (surname)"
漏,0.00003424735087,lòu,funnel/to leak/to let out/to divulge
斑,0.00003422151162,bān,variegated
涛,0.00003416466525,tāo,big wave
悠,0.00003412849029,yōu,at ease/long (in time)/sad
鹿,0.00003410265104,lù,deer
俘,0.00003407681178,fú,prisoner of war
锡,0.00003403546897,xí/xī,tin
卑,0.00003396311905,bēi,low/base/vulgar/inferior/humble
葬,0.00003389076913,zàng,bury (the dead)
铭,0.00003387526558,míng,inscribed motto
滩,0.00003384942632,tān,beach/shoal
嫁,0.00003379257995,jià,marry (a husband)
催,0.00003378741211,cuī,urge/press/expedite/prompt/hurry
璇,0.0000337770764,xuán,(jade)
翅,0.00003371506218,chì,wing
盒,0.00003362204086,hé,small box/case
蛮,0.00003360653731,mán,barbarian/bullying/very/quite/rough/reckless
矣,0.00003353935524,yǐ,final part.
潘,0.00003347217317,pān,(surname)
歧,0.00003333780904,qí,divergent/side road
赐,0.00003323445201,cì,confer/bestow/grant
鲍,0.00003315693424,bào,abalone
锅,0.00003315693424,guō,pot/pan/boiler
廊,0.00003314143069,láng,porch
拆,0.00003313626283,chāi,to tear open/to tear down/to tear apart/to open
灌,0.00003308975217,guàn,irrigate/pour
勉,0.00003306391292,miǎn,exhort
盲,0.00003304840936,máng,blind
宰,0.00003302257011,zǎi,slaughter/butcher/govern/rule/official
佐,0.00003296055589,zuǒ,assist
啥,0.00003271766687,shá,(dialect) what
胀,0.00003269699547,zhàng,dropsical/swollen/to swell/to be bloated
扯,0.00003268665977,chě,pull/tear/to talk casually
禧,0.00003259880629,xǐ,joy
辽,0.00003255746349,liáo,Liaoning/name of a dynasty
抹,0.00003255229563,mǒ/mò,"play/to smear, girdle/brassiere/to plaster"
筒,0.00003253679208,tǒng,tube/cylinder
棋,0.00003252645637,qí,chess
裤,0.00003246444216,kù,drawers/trousers/pants
唉,0.00003239726009,āi/ài,"an interjection/to express realization or agreement (yes, oh, right, etc), alas/oh dear"
朴,0.00003235591729,pò/pǔ,"Celtis sinensis var. japonica, Pak or Park (Korean surname)/plain and simple"
咐,0.00003233524587,fù,to order
孕,0.00003233007803,yùn,pregnant
誓,0.00003229390306,shì,oath/vow/to swear/to pledge
喉,0.00003221121745,hóu,throat/larynx
妄,0.00003218537818,wàng,absurd/fantastic
拘,0.00003216470678,jū,adhere/capture/restrain
链,0.00003215953893,liàn,chain/lead or tin ore
驰,0.0000320355105,chí,run fast/speed/spread/gallop
栏,0.00003194765703,lán,fence/railing/hurdle
逝,0.00003194765702,shì,depart/die
窃,0.00003190631422,qiè,I beg to presume/steal
艳,0.00003189597851,yàn,glamorous
臭,0.0000318649714,chòu/xiù,"stench/stink/smelly/to smell (bad), sense of smell/smell bad"
纤,0.0000318649714,qiàn/xiān,"boatman's tow-rope, fine/delicate/minute"
玑,0.00003185980356,jī,irregular pearl
棵,0.00003182879644,kē,M for plants
趁,0.00003180295719,chèn,avail oneself of/take advantage of
匠,0.00003174094297,jiàng,craftsman
盈,0.00003174094297,yíng,full/filled/surplus
翁,0.00003171510371,wēng,(surname)/elderly person
愁,0.00003170476801,chóu,worry about
瞬,0.00003162208239,shùn,to wink
婴,0.00003159624314,yīng,infant/baby
孝,0.00003158590743,xiào,filial
颈,0.00003154456462,jǐng,neck
倘,0.00003137919337,tǎng,if
浙,0.0000312396614,zhè,Zhejiang
谅,0.00003113113651,liàng,forgive
蔽,0.0000310897937,bì,to cover/to shield/to screen/to conceal
畅,0.00003106912229,chàng,smooth/fluent/joyful/happy
赠,0.00003102777949,zèng,give present
妮,0.00003100710808,nī,"girl/phonetic ""ni"" (in girl's name)"
莎,0.00003095542957,shā/suō,"(insect)/(phonetic), (grass)/Cyperus rotundus"
尉,0.00003094509386,wèi,(surname)/milit. official/to quiet
冻,0.00003092442246,dòng,to freeze
跪,0.00003077455477,guì,kneel
闯,0.00003076938692,chuǎng,to rush/break through
葡,0.00003071254055,pú,grapes
後,0.00003068670129,hòu,
厨,0.00003065569419,chú,kitchen
鸭,0.00003065569419,yā,duck
颠,0.00003059884782,diān,inverted/jolt/top
遮,0.00003056267287,zhē,cover up (a shortcoming)/screen off/to hide/to conceal
谊,0.00003050065865,yì,friendship
圳,0.00003049549079,zhèn,"furrow in field, small drainage"
吁,0.00003044381229,xū/yù,"sh/hush, implore"
仑,0.00003039730162,lún,"arrange, Koulkun mountains"
辟,0.00003036629451,bì/pì,"king/emperor/monarch/royal/ward off, law, dispel/open up/refute"
瘤,0.00003036112666,liú,tumor
嫂,0.00003029911245,sǎo,older brother's wife; sister-in-law
陀,0.00003029911244,tuó,(phonetic)/declivity/steep bank
框,0.00003024743393,kuàng,frame/door frame
谭,0.00003022676253,tán,(surname)
亨,0.00003020609112,hēng,prosperous
钦,0.00003018025186,qīn,royal
庸,0.00003015441261,yōng,ordinary/to use
歉,0.00003014407691,qiàn,apologize/deficient/to regret
芝,0.00003013890905,zhī,Zoysia pungens
吼,0.00003004588773,hǒu,roar (of a lion)
甫,0.00002999937707,fǔ,just/just now
衫,0.00002998387351,shān,Chinese gown (unlined)
摊,0.00002996320211,tān,spread out/vendor's stand
宴,0.00002996320211,yàn,feast/repose
嘱,0.00002991152359,zhǔ,enjoin
衷,0.00002987534864,zhōng,inner feelings
娇,0.00002982883797,jiāo,lovable/pampered/tender/delicate/frail
陕,0.00002981333442,shǎn/shǎn,Shaanxi
矩,0.00002979783086,jǔ,carpenter's square/rule
浦,0.00002979783087,pǔ,beach
讶,0.00002976682375,yà,astounded
耸,0.00002975648806,sǒng,excite/raise up/to shrug/high/lofty/towering
裸,0.00002972548094,luǒ,naked
碧,0.0000297203131,bì,green jade/bluish green/blue/jade
摧,0.00002967897028,cuī,break/destroy/devastate/ravage/repress
薪,0.00002966863458,xīn,fuel/salary
淋,0.00002964796318,lìn/lín,diseases of the bladder/to drain/to drip
耻,0.00002963762747,chǐ,shame/disgrace
胶,0.00002956527755,jiāo,glue/gum
屠,0.000029549774,tú,slaughter/slaughter man
鹅,0.00002947225623,é,goose
饥,0.00002939990632,jī,hungry
盼,0.00002939990631,pàn,to hope for/to long for/to expect
脖,0.00002936373135,bó,neck
虹,0.00002930171713,hóng/jiàng,"rainbow, rainbow"
翠,0.00002925520648,cuì,bluish-green/green jade
崩,0.00002923970292,bēng,collapse/fall into ruins
账,0.00002920869581,zhàng,account
萍,0.0000291776887,píng,duckweed
逢,0.00002910533878,féng,every time/meet by chance
赚,0.00002909500309,zhuàn/zuàn,"earn/make a profit, cheat/swindle"
撑,0.00002908466737,chēng,support/prop-up/to pole a boat/to open/to overfill
翔,0.00002906916383,xiáng,soar
倡,0.00002905366027,chàng,initiate/instigate/introduce/lead/initiate
绵,0.00002905366027,mián,cotton/incessant/soft/downy
猴,0.00002884694622,hóu,monkey
枯,0.00002884694621,kū,dried up
巫,0.00002881593911,wū,witch
昭,0.00002877976415,zhāo,illustrious/manifest
怔,0.00002873842134,zhēng,be startled
渊,0.00002868674283,yuān,abyss
凑,0.00002865056786,còu,assemble/put together/press near/come together
溪,0.00002864540002,qī/xī,"creek, creek"
蠢,0.00002864023216,chǔn,blunt/stupid/to wiggle (of worms)/sluggish
禅,0.00002862989646,chán/shàn,"meditation/abstraction/(Zen) Buddhism, abdicate"
阐,0.00002858855365,chǎn,to express/disclose/enlighten/open
旺,0.0000285730501,wàng,prosperous/flourishing/to prosper/to flourish
寓,0.00002852137158,yù,reside/residence
藤,0.00002849553232,téng,rattan/cane
匪,0.00002848002877,fěi,bandit
伞,0.00002848002878,sǎn,umbrella/parasol
碑,0.00002846969306,bēi,a monument/an upright stone tablet/stele
挪,0.00002842318241,nuó,to shift/to move
琼,0.00002839734315,qióng,(red stone)/beautiful
脂,0.0000283818396,zhī,fat
谎,0.00002832499323,huǎng,lies/to lie
慨,0.00002831465752,kǎi,generous/sad
菩,0.00002830432183,pú,Bodhisattva
萄,0.00002823197191,táo,grapes
狮,0.00002819579694,shī,lion
掘,0.00002809243992,jué,dig
抄,0.00002807693637,chāo,to copy/to plagiarize/to search and seize/to go/to transcribe/to take a shortcut/to search and confiscate
岭,0.00002805626496,lǐng,mountain range
晕,0.0000280097543,yūn/yùn,"confused/dizzy/giddy/faint/swoon/lose consciousness/pass out, dizzy/ring around moon or sun"
逮,0.0000279994186,dǎi/dài,"arrest/catch/seize/until, catch/seize/until"
砍,0.00002799941859,kǎn,to chop
掏,0.0000279890829,tāo,fish out (from pocket)
狄,0.00002797874719,dí,(surname)/barbarians/name of a tribe
晰,0.00002796841148,xī,understanding
罕,0.00002795290794,hǎn,rare
挽,0.00002784955091,wǎn,draw/pull/send funeral ode
脾,0.00002783404735,pí,spleen
舟,0.00002771518677,zhōu,boat
痴,0.00002769451537,chī,"imbecile/sentimental/stupid/foolish/silly, imbecile/sentimental"
蔡,0.00002751880842,cài,(surname)
剪,0.00002751364057,jiǎn,cut with scissors/scissors
脊,0.00002747229776,jǐ,spine/back/ridge
弓,0.0000274671299,gōng,a bow (weapon)
懒,0.0000274257871,lǎn,lazy
叉,0.00002738444429,chā/chá/chǎ,"fork/pitchfork/prong/pick/cross/intersect, to cross/be stuck, to diverge/to open (as legs)"
拐,0.00002729659081,guǎi,kidnap/to turn
喃,0.00002729659081,nán,mumble in repetition
僚,0.00002727591941,liáo,bureaucrat
捐,0.00002725008015,juān,to contribute/to donate/tax/to abandon
姊,0.0000272449123,zǐ,older sister
骚,0.00002722424089,sāo,have sex appeal
拓,0.00002716222668,tà/tuò,"make rubbing, expand/support on palm/to develop/to open up"
歪,0.00002713638742,wāi,askew
粘,0.0000270330304,nián/zhān,"sticky, to stick/paste"
柄,0.00002702269469,bǐng,authority/handle/hilt
坑,0.00002699168758,kēng,pit/to defraud
陌,0.00002697618403,mò,raised path/street
窄,0.00002697101618,zhǎi,narrow
湘,0.00002690900196,xiāng,name of a river
兆,0.00002689349841,zhào,"omen/million/million million, trillion"
崖,0.00002686765915,yái/yá,precipice
骄,0.0000268521556,jiāo,proud/arrogant
刹,0.00002679530923,chà/shā,"Buddhist monastery or temple/a brief moment, to brake (car)"
鞭,0.00002674879857,biān,a whip or lash/to flog/slash or whip
芒,0.00002673846287,máng,Miscanthus sinensis
筋,0.00002671779146,jīn,muscle
聘,0.00002660409873,pìn,betrothed/engage (teacher)/hire
钩,0.00002656275592,gōu,entice/hook
棍,0.00002656275592,gùn,stick
嚷,0.00002655242022,rǎng,blurt out/to shout
腺,0.00002652141311,xiàn,gland
弦,0.00002644389535,xián,"bow string/string of mus. instr., string of mus. instr."
焰,0.00002643872748,yàn,flame
耍,0.00002640255253,shuǎ,play with/to juggle
俯,0.00002635604187,fǔ,look down/stoop
厘,0.00002633537047,lí,one thousandth
愣,0.00002629402765,lèng,to look distracted/to stare blankly/distracted/stupefied/blank
厦,0.00002626818839,shà/xià,"tall building, tall building"
恳,0.00002625785269,kěn,earnest
饶,0.00002624751699,ráo,(surname)/to spare
钉,0.00002614415997,dīng/dìng,nail
寡,0.00002609248145,guǎ,few/widowed
憾,0.00002602529938,hàn,regret
摔,0.00002602013153,shuāi,throw on ground/to fall
叠,0.00002597878872,dié,fold up/repeat
惹,0.00002593227805,rě,to provoke/to exasperate/to annoy
喻,0.00002590127095,yù,allegory
谱,0.0000258857674,pǔ,chart/list/score (music)/spectrum (math.)(phys.)
愧,0.00002588059954,kuì,ashamed
煌,0.00002584959244,huáng,brilliant
徽,0.00002583925673,huī,insignia
溶,0.00002582892103,róng,dissolve
坠,0.00002573589971,zhuì,fall
煞,0.00002567905334,shā/shà,"decrease/tighten, baleful/bring to a stop/very"
巾,0.00002566871764,jīn,towel
滥,0.00002565321408,làn,excessive/indiscriminate
洒,0.00002563771053,sǎ,spill/sprinkle
堵,0.00002563254268,dǔ,stop up
瓷,0.00002560670343,cí,chinaware/porcelain
咒,0.00002548267499,zhòu,put a curse on
姨,0.00002546717143,yí,one's mother's sister/aunt
棒,0.00002541032507,bàng,a stick/club or cudgel/smart/capable/strong
郡,0.00002538448582,jùn,canton/county/region
浴,0.00002537931796,yù,bath/to bathe
媚,0.00002536898226,mèi,flatter/charm
稣,0.00002535864656,sū,revive
淮,0.00002533797515,huái,name of a river
哎,0.00002525528953,āi,an interjection/hey/lookout/why etc
屁,0.00002523978598,pì,to break wind/to fart
漆,0.00002523978598,qī,paint/lacquer
淫,0.00002521394672,yín,excessive/wanton/lewd/kinky/obscene
巢,0.00002518810746,cháo,nest
吩,0.00002514676465,fēn,leave instructions/to order
撰,0.0000251312611,zhuàn,"compose/compile, compose/compile/discourse in praise"
啸,0.00002506407903,xiào,to hiss/to whistle
滞,0.00002506407903,zhì,sluggish
玫,0.00002500723267,méi,rose
硕,0.00002490387564,shuò,large/big
钓,0.00002487286853,diào,to fish with a hook and bait
蝶,0.00002486253283,dié,butterfly
膝,0.00002485219713,xī,knee
姚,0.00002483669357,yáo,Yao (a surname)
茂,0.00002479535076,mào,luxuriant
躯,0.00002479018291,qū,human body
吏,0.00002477984721,lì,minor official
猿,0.0000247695115,yuán,ape
寨,0.00002471783299,zhài,stronghold/stockade
恕,0.00002469716159,shù,forgive
渠,0.00002464548307,qú,big/stream or canal/drain/ditch
戚,0.000024578301,qī,"ashamed/grief, (surname)/relative"
辰,0.00002457313316,chén,5th earthly branch/7-9 a.m.
舶,0.00002451111893,bó,sea-going vessels/ship
颁,0.00002450595109,bān,promulgate/send out/issue/to grant or confer
惶,0.00002444393687,huáng,frightened
狐,0.00002438192265,hú,fox
讽,0.0000243560834,fèng/fěng,satirize
笨,0.00002435091555,bèn,stupid/foolish/silly/slow-witted/clumsy
袍,0.00002434057984,páo,gown (lined)
嘲,0.00002433541199,cháo/zhāo,"ridicule/mock, to ridicule"
啡,0.00002422688711,fēi,coffee
泼,0.00002422688712,pō,splash/to spill
衔,0.0000242062157,xián,"hold in mouth, hold in mouth/nominal office"
倦,0.00002419588001,juàn,tired
涵,0.00002419071215,hán,contain
雀,0.00002415970505,qiāo/qiǎo/què,"lentigo, bird, bird"
旬,0.00002413903364,xún,ten days/ten years
僵,0.00002412353008,jiāng,"rigid/deadlock/stiff (corpse), stiff (corpse)"
撕,0.00002412353009,sī,to tear
肢,0.00002403567661,zhī,limb
垄,0.00002398916595,lǒng,monopolize
夷,0.00002396849455,yí,a barbarian
逸,0.00002396849454,yì,escape/leisurely/outstanding
茅,0.0000239633267,máo,(surname)/thatch
侨,0.00002394265529,qiáo,emigrant/reside abroad
舆,0.00002391681603,yú,carriage/sedan chair/world
窑,0.00002382896256,yáo,kiln/oven
涅,0.00002377728405,niè,blacken
蒲,0.00002374627693,pú,calamus
谦,0.00002371010198,qiān,modest
杭,0.00002368426272,háng,(surname)/Hangzhou
噢,0.00002367909487,ō,Oh!
弊,0.00002366359132,bì,detriment/fraud/harm/defeat
勋,0.00002360674495,xūn,medal/merit
刮,0.0000235912414,guā,"to scrape/to blow, blow (of the wind)"
郊,0.0000235912414,jiāo,suburb
凄,0.00002352405933,qī,"intense cold/mournful, sorrowful"
捧,0.00002342587015,pěng,hold or offer with both hands
浸,0.00002340519875,jìn,immerse/soak/steep
砖,0.00002331734527,zhuān,brick
鼎,0.00002329150602,dǐng,tripod
篮,0.00002320365255,lán,basket/goal
蒸,0.00002296076353,zhēng,to steam
饼,0.00002294009213,bǐng,round flat cake/cookie/cake/pastry
亩,0.00002294009213,mǔ,about 1/6 acre (M)
肾,0.00002292975642,shèn,kidney
陡,0.00002284707081,dǒu,steep
爪,0.0000228367351,zhuǎ/zhǎo,claw
兔,0.00002283156725,tù,rabbit
殷,0.0000228263994,yān/yīn/yǐn,"dark red, (surname)/dynasty/flourishing, roll of thunder"
贞,0.00002281089584,zhēn,chaste
荐,0.00002276955303,jiàn,recommend (a person)
哑,0.00002276955304,yā/yǎ,"(onomat.), dumb/mute"
炭,0.00002276438518,tàn,carbon/charcoal
坟,0.00002274888163,fén,a grave
眨,0.00002270237096,zhǎ,wink
搏,0.00002269720312,bó,fight/combat/seize
咳,0.00002268686741,hāi/ké,"sound of sighing, cough"
拢,0.00002268686741,lǒng,collect/draw near to
舅,0.00002266102815,jiù,maternal uncle
昧,0.00002260934965,mèi,conceal/dark
擅,0.00002259384608,shàn,usurp/without authority
爽,0.00002257317469,shuǎng,invigorating/straightforward/frank/open/bright/clear
咖,0.00002256283897,kā,coffee
搁,0.00002252666403,gē,to place
禄,0.00002251116046,lù,good fortune/official salary
雌,0.00002250599262,cí,female
哨,0.00002250082476,shào,a whistle/sentry
巩,0.00002244914625,gǒng,secure/solid
绢,0.00002240263559,juàn,thick but loosely woven silk
螺,0.00002236129277,luó,screw/snail
裹,0.00002233545352,guǒ,wrap around
昔,0.00002232511782,xī,past/former
轩,0.0000222424322,xuān,covered carriage/pavilion
谬,0.00002217008227,miù,absurd/erroneous
谍,0.00002208739666,dié,to spy
龟,0.00002204088599,guī,tortoise/turtle
媳,0.00002202538244,xí,daughter in law
姜,0.00002202021459,jiāng,"(surname)/ginger, ginger"
瞎,0.00002201504674,xiā,blind
冤,0.00002192719326,yuān,injustice/to wrong
鸦,0.0000218910183,yā,crow
蓬,0.00002183417194,péng,(grass)/disheveled
巷,0.00002181350054,xiàng,lane/alley
琳,0.00002179799698,lín,gem
栽,0.00002178249342,zāi,to force/to stick in/to plant
沾,0.00002171014351,zhān,"infected by/moisten/receive favors, moisten"
诈,0.00002170497566,zhà,crafty/dishonest
斋,0.00002167396855,zhāi,a fast/studio
瞒,0.00002165846499,mán,conceal from
彪,0.00002163262574,biāo,a tiger-cat/stripes/streaks/veins
厄,0.00002162229003,è,distressed
咨,0.00002160161863,zī,consult
纺,0.00002157577937,fǎng,spin
罐,0.00002154477227,guàn,can/jar/pot
桶,0.00002153443656,tǒng,pail/bucket/bin/barrel
壤,0.00002152410086,rǎng,soil/earth
糕,0.00002140524027,gāo,cake
颂,0.00002140524028,sòng,to praise
膨,0.00002140007243,péng,swollen
谐,0.00002136906532,xié,harmonious
垒,0.00002136389746,lěi,rampart
咕,0.00002135356177,gū,mutter
隙,0.00002134322606,xì,crack/occasion for dislike
辣,0.00002131221895,là,hot (spicy)/pungent
绑,0.00002125020474,bǎng,to tie/bind or fasten together
宠,0.00002122953333,chǒng,to love/to pamper/to spoil/to favor
嘿,0.00002119852623,hēi,hey
兑,0.00002119335837,duì,to cash
霉,0.00002117785482,méi,bacteria/fungi/moldy
挫,0.00002113134415,cuò,be obstructed/fail/oppress/repress/lower the tone/bend back/dampen
稽,0.00002111067275,jī/qǐ,"inspect/check, bow to the ground"
辐,0.0000211055049,fú,spoke of a wheel
乞,0.00002104865854,qǐ,beg
纱,0.00002102798713,shā,cotton yarn/muslin
裙,0.00002099181217,qún,skirt
嘻,0.00002096080506,xī,laugh/giggle
哇,0.00002095563721,wā/wa,sound of child's crying
绣,0.00002090912655,xiù,to embroider
杖,0.00002086261589,zhàng,"cane, walking stick"
塘,0.00002084194448,táng,pond
衍,0.00002083160877,yǎn,to spread out/to develop/to overflow/to amplify
轴,0.00002072825176,zhóu/zhú,"axis/axle, axis/axle"
攀,0.00002066106968,pān,climb up/pull
膊,0.00002061455902,bó,shoulder/upper arm
譬,0.00002059388762,pì,give an example
斌,0.00002057321621,bīn,ornamental/refined
祈,0.00002049053059,qí,implore/pray/please
踢,0.00002045952348,tī,kick/play (football or soccer)
肆,0.00002044401993,sì,four (fraud-proof)/market
坎,0.00002040267711,kǎn,pit/threshold
轿,0.00002037167001,jiào,sedan chair
棚,0.00002030448794,péng,shed
泣,0.00002030448794,qì,to sob
屡,0.00002028381654,lǚ/lǚ,time and again
躁,0.00002024247372,zào,hot-tempered/impatient
邱,0.00002021663447,qiū,(surname)/mound
凰,0.00002021146662,huáng,phoenix
溢,0.00002020113091,yì,overflow
椎,0.00002009260604,chuí/zhuī,"a hammer, spine"
砸,0.00002005643107,zá,smash/smashed
趟,0.00002004609538,tàng,a time/a trip
帘,0.00002002542397,lián,wine shop sign
帆,0.00002002025611,fān,sail
栖,0.00001998408116,qī/xī,"to roost/to inhabit/to stay/habitat, to roost/to inhabit/to stay/habitat"
窜,0.00001997374545,cuàn,flee/escape/run away/leap
丸,0.00001988072414,wán,pill
斩,0.00001986522057,zhǎn,behead/chop
堤,0.00001984454917,dī,dike
塌,0.00001983938132,tā,collapse
贩,0.00001982904562,fàn,deal in/trade in/to peddle/to sell
厢,0.00001982904562,xiāng,box (in theater)/side room
掀,0.00001979803851,xiān,lift (cover)
喀,0.00001979287065,kā,(onomat.)
乖,0.00001978253496,guāi,"(of a child) obedient, well-behaved/clever"
谜,0.00001978253495,mí,riddle
捏,0.00001976186355,niē,to pinch (with one's fingers)/to knead/to make up
阎,0.0000197566957,yán,(surname)/gate of village
滨,0.00001969468148,bīn,shore/beach/coast/bank
虏,0.00001969468148,lǔ,take captive
匙,0.00001968434578,chí/shi,spoon
芦,0.00001966884223,lú,rush/reed/Phragmites communis
苹,0.00001966367437,pín/píng,"marsiliaceae/clover fern, (artemisia)/duckweed, apple"
卸,0.00001961199586,xiè,unload/take off
沼,0.00001959132446,zhǎo,pond/pool
钥,0.00001949313528,yào/yuè,"key, key"
株,0.00001948796743,zhū,"(a measure word, use with plants)/trunk of tree"
祷,0.00001947763172,dǎo,prayer/pray/supplication
剖,0.00001946729602,pōu,to cut
熙,0.00001946212818,xī,prosperous/splendid
哗,0.00001942595321,huā/huá,"crashing sound, cat-calling sound/clamor/noise, clamor/noise"
劈,0.00001942595321,pī/pǐ,"hack/chop/split open, split in two/divide"
怯,0.00001942595321,qiè,afraid/rustic
棠,0.00001942078536,táng,cherry-apple
胳,0.00001939494611,gē,armpit
桩,0.00001935877114,zhuāng,item/stump/stake/pile
瑰,0.00001934843544,guī,(semi-precious stone)/extraordinary
娱,0.00001932776404,yú,amuse
娶,0.00001929158908,qǔ,take a wife
沫,0.00001928125337,mò,foam/suds
嗓,0.00001924507842,sǎng,throat/voice
蹲,0.000019224407,dūn,crouch/squat
焚,0.00001921407131,fén,burn
淘,0.00001921407131,táo,cleanse/eliminate/to clean out/to wash
嫩,0.00001915722494,nèn,tender/soft
韵,0.00001914688924,yùn,rhyme
衬,0.00001912104998,chèn,give alms/underwear/to line/lining/contrast/assist
匈,0.00001912104998,xiōng,Hungary/thorax/chest
钧,0.00001911071428,jūn,30 catties/great/your (hon.)
竖,0.00001911071428,shù,(straight down character stroke)/to erect/vertical
峻,0.00001905903577,jùn,steep
豹,0.00001903319651,bào,leopard/panther
捞,0.00001902286081,lāo,fish up
